player_id,team,position,season
00-0039397,ARI,WR,2024
00-0039398,NE,QB,2024
00-0039399,CIN,TE,2024
00-0039400,BUF,DL,2024
00-0039401,NO,DL,2024
00-0039402,CAR,DL,2024
00-0039403,CIN,DB,2024
00-0039404,MIN,K,2024
00-0039405,HOU,RB,2024
00-0039406,CLE,LB,2024
00-0039407,LV,RB,2024
00-0039408,DET,OL,2024
00-0039409,JAX,K,2024
00-0039410,DAL,WR,2024
00-0039411,TB,OL,2024
00-0039412,WAS,DL,2024
00-0039413,LV,DB,2024
00-0039414,CIN,DB,2024
00-0039415,LAC,WR,2024
00-0039416,ARI,DB,2024
00-0039417,CLE,DB,2024
00-0039418,LV,DB,2024
00-0039419,MIN,OL,2024
00-0039420,NE,TE,2024
00-0039421,MIN,DL,2024
00-0039422,DAL,OL,2024
00-0039423,LV,DL,2024
00-0039424,DEN,WR,2024
00-0039425,JAX,DL,2024
00-0039426,CIN,OL,2024
00-0039427,HOU,DL,2024
00-0039428,NO,OL,2024
00-0039429,GB,LB,2024
00-0039430,TEN,LB,2024
00-0039431,CLE,DL,2024
00-0039432,DAL,DL,2024
00-0039433,NE,DL,2024
00-0039434,HOU,OL,2024
00-0039435,SF,LB,2024
00-0039436,TEN,LB,2024
00-0039437,GB,WR,2024
00-0039438,DEN,OL,2024
00-0039439,DET,WR,2024
00-0039440,NE,LB,2024
00-0039441,DET,OL,2024
00-0039442,DET,OL,2024
00-0039443,DET,DB,2024
00-0039444,DET,LB,2024
00-0039445,DET,LS,2024
00-0039446,NYG,OL,2024
00-0039447,DET,DL,2024
00-0039448,DET,DB,2024
00-0039449,DET,K,2024
00-0039450,DET,DL,2024
00-0039451,CIN,WR,2024
00-0039452,LAC,TE,2024
00-0039453,DET,DB,2024
00-0039454,PIT,DB,2024
00-0039455,PIT,RB,2024
00-0039456,SEA,WR,2024
00-0039457,CAR,LB,2024
00-0039458,CLE,TE,2024
00-0039459,CHI,OL,2024
00-0039460,CHI,LB,2024
00-0039461,CHI,DL,2024
00-0039462,CHI,WR,2024
00-0039463,CHI,DL,2024
00-0039464,CHI,QB,2024
00-0039465,CHI,DB,2024
00-0039466,CHI,RB,2024
00-0039467,BUF,OL,2024
00-0039468,BUF,OL,2024
00-0039469,BUF,DB,2024
00-0039470,BUF,DL,2024
00-0039471,BUF,RB,2024
00-0039472,BUF,OL,2024
00-0039473,HOU,WR,2024
00-0039474,BUF,WR,2024
00-0039475,BUF,DB,2024
00-0039476,BUF,DL,2024
00-0039477,TB,P,2024
00-0039478,BUF,DL,2024
00-0039479,MIA,WR,2024
00-0039480,MIA,DB,2024
00-0039481,MIA,DB,2024
00-0039482,MIA,QB,2024
00-0039483,MIA,DB,2024
00-0039484,ARI,OL,2024
00-0039485,MIA,OL,2024
00-0039486,MIA,DL,2024
00-0039487,MIA,DL,2024
00-0039488,NE,DB,2024
00-0039489,MIA,TE,2024
00-0039490,CAR,DL,2024
00-0039491,CAR,WR,2024
00-0039492,CAR,OL,2024
00-0039493,CAR,DB,2024
00-0039494,CAR,LB,2024
00-0039496,NYG,DB,2024
00-0039497,MIA,DL,2024
00-0039498,CAR,K,2024
00-0039499,CAR,LB,2024
00-0039500,CAR,WR,2024
00-0039501,CAR,QB,2024
00-0039502,CAR,OL,2024
00-0039503,CAR,RB,2024
00-0039504,NYG,WR,2024
00-0039505,NE,WR,2024
00-0039506,IND,DB,2024
00-0039507,NYG,OL,2024
00-0039508,NYG,OL,2024
00-0039509,LV,DL,2024
00-0039510,NYG,DL,2024
00-0039511,BUF,WR,2024
00-0039512,CLE,OL,2024
00-0039513,CLE,DB,2024
00-0039514,CLE,DB,2024
00-0039515,CLE,LB,2024
00-0039516,CLE,RB,2024
00-0039517,CLE,OL,2024
00-0039518,NO,TE,2024
00-0039519,ARI,DL,2024
00-0039520,ARI,LS,2024
00-0039521,ARI,WR,2024
00-0039522,DAL,WR,2024
00-0039523,DAL,DB,2024
00-0039524,DAL,TE,2024
00-0039525,CAR,WR,2024
00-0039526,LAC,DB,2024
00-0039527,DAL,LB,2024
00-0039528,DAL,LB,2024
00-0039529,DAL,RB,2024
00-0039530,DAL,TE,2024
00-0039531,DAL,LB,2024
00-0039532,TEN,DB,2024
00-0039533,LV,OL,2024
00-0039534,LV,QB,2024
00-0039535,CIN,OL,2024
00-0039536,LV,WR,2024
00-0039537,LV,DL,2024
00-0039538,LV,DL,2024
00-0039539,LV,LB,2024
00-0039540,LV,DB,2024
00-0039541,CLE,WR,2024
00-0039542,LV,OL,2024
00-0039543,LV,WR,2024
00-0039544,LV,OL,2024
00-0039545,LV,DB,2024
00-0039546,LV,DL,2024
00-0039547,LV,DB,2024
00-0039548,LV,DL,2024
00-0039549,LV,DB,2024
00-0039550,JAX,TE,2024
00-0039551,CIN,DL,2024
00-0039552,JAX,WR,2024
00-0039553,JAX,WR,2024
00-0039554,JAX,RB,2024
00-0039555,JAX,OL,2024
00-0039556,NYG,LB,2024
00-0039557,NYG,RB,2024
00-0039558,NE,LB,2024
00-0039559,JAX,DB,2024
00-0039560,JAX,WR,2024
00-0039561,JAX,WR,2024
00-0039562,JAX,WR,2024
00-0039564,DEN,DL,2024
00-0039565,DEN,LB,2024
00-0039566,GB,DB,2024
00-0039568,DEN,OL,2024
00-0039569,TB,DL,2024
00-0039570,DEN,DL,2024
00-0039571,DEN,LB,2024
00-0039573,DEN,RB,2024
00-0039574,DEN,TE,2024
00-0039575,IND,QB,2024
00-0039576,KC,K,2024
00-0039577,HOU,QB,2024
00-0039578,IND,OL,2024
00-0039579,IND,WR,2024
00-0039580,CIN,LB,2024
00-0039581,IND,RB,2024
00-0039582,TB,DB,2024
00-0039583,TB,DL,2024
00-0039584,TB,OL,2024
00-0039585,JAX,LB,2024
00-0039586,TB,DB,2024
00-0039587,TB,LB,2024
00-0039588,TB,DL,2024
00-0039589,TB,WR,2024
00-0039590,TB,OL,2024
00-0039591,TB,WR,2024
00-0039592,TB,WR,2024
00-0039593,TB,DB,2024
00-0039594,TB,DL,2024
00-0039595,TB,RB,2024
00-0039596,TB,DB,2024
00-0039597,TB,QB,2024
00-0039598,CAR,OL,2024
00-0039599,PHI,TE,2024
00-0039601,CAR,DB,2024
00-0039602,HOU,LB,2024
00-0039603,HOU,RB,2024
00-0039604,MIA,WR,2024
00-0039605,HOU,WR,2024
00-0039606,IND,DL,2024
00-0039607,MIN,LB,2024
00-0039608,CAR,DL,2024
00-0039609,ATL,DL,2024
00-0039610,NO,DB,2024
00-0039611,NO,P,2024
00-0039612,NO,OL,2024
00-0039613,NO,TE,2024
00-0039614,NO,WR,2024
00-0039615,NO,DL,2024
00-0039616,NO,DB,2024
00-0039617,CLE,RB,2024
00-0039618,NO,DL,2024
00-0039619,NO,OL,2024
00-0039620,NO,DB,2024
00-0039621,KC,WR,2024
00-0039622,NO,LB,2024
00-0039623,NO,WR,2024
00-0039624,NO,OL,2024
00-0039625,CIN,DL,2024
00-0039626,CIN,WR,2024
00-0039627,CIN,RB,2024
00-0039628,CIN,LB,2024
00-0039629,CIN,RB,2024
00-0039630,SEA,DB,2024
00-0039631,CIN,TE,2024
00-0039632,CIN,DB,2024
00-0039633,CIN,QB,2024
00-0039634,CIN,P,2024
00-0039635,CIN,OL,2024
00-0039636,CIN,WR,2024
00-0039637,CIN,LB,2024
00-0039638,CIN,DB,2024
00-0039639,TEN,OL,2024
00-0039640,TEN,DL,2024
00-0039641,TEN,DB,2024
00-0039642,TEN,OL,2024
00-0039644,TEN,DL,2024
00-0039645,TEN,DB,2024
00-0039646,TEN,DB,2024
00-0039647,CAR,RB,2024
00-0039648,TEN,TE,2024
00-0039649,TEN,K,2024
00-0039650,TEN,WR,2024
00-0039651,TEN,RB,2024
00-0039652,TEN,RB,2024
00-0039653,TEN,OL,2024
00-0039654,TEN,TE,2024
00-0039655,LAC,OL,2024
00-0039656,LAC,TE,2024
00-0039657,LAC,QB,2024
00-0039658,LAC,DB,2024
00-0039659,CLE,WR,2024
00-0039660,LV,DB,2024
00-0039661,LAC,TE,2024
00-0039662,LAC,DL,2024
00-0039663,LAC,LB,2024
00-0039664,LAC,WR,2024
00-0039665,LAC,WR,2024
00-0039666,LAC,DB,2024
00-0039667,LAC,LB,2024
00-0039668,LAC,DL,2024
00-0039669,LAC,OL,2024
00-0039670,LAC,LB,2024
00-0039671,LAC,OL,2024
00-0039672,LAC,DB,2024
00-0039673,CAR,OL,2024
00-0039674,LAC,DB,2024
00-0039675,LAC,OL,2024
00-0039676,CLE,DB,2024
00-0039677,WAS,QB,2024
00-0039678,WAS,RB,2024
00-0039679,WAS,DB,2024
00-0039680,WAS,OL,2024
00-0039681,WAS,DB,2024
00-0039682,WAS,DL,2024
00-0039683,PHI,WR,2024
00-0039684,WAS,RB,2024
00-0039685,PHI,DB,2024
00-0039686,WAS,RB,2024
00-0039687,GB,RB,2024
00-0039688,NO,DB,2024
00-0039689,NE,OL,2024
00-0039690,NE,LB,2024
00-0039691,NE,DL,2024
00-0039692,NE,DB,2024
00-0039693,NE,OL,2024
00-0039694,NE,DB,2024
00-0039695,NE,TE,2024
00-0039696,SF,DL,2024
00-0039697,SF,DB,2024
00-0039698,SF,OL,2024
00-0039699,SF,QB,2024
00-0039700,SF,OL,2024
00-0039701,SF,WR,2024
00-0039702,SF,TE,2024
00-0039703,LA,RB,2024
00-0039704,NYJ,OL,2024
00-0039705,DEN,LB,2024
00-0039706,MIN,OL,2024
00-0039707,PHI,LB,2024
00-0039708,MIN,WR,2024
00-0039709,MIN,WR,2024
00-0039710,MIN,WR,2024
00-0039711,MIN,TE,2024
00-0039712,LV,DL,2024
00-0039714,MIN,DB,2024
00-0039715,MIN,LB,2024
00-0039716,PIT,OL,2024
00-0039717,MIN,DL,2024
00-0039718,MIN,LB,2024
00-0039719,GB,OL,2024
00-0039720,MIN,DL,2024
00-0039721,IND,OL,2024
00-0039722,NE,WR,2024
00-0039723,ATL,QB,2024
00-0039724,ATL,OL,2024
00-0039725,ATL,DB,2024
00-0039726,LA,P,2024
00-0039727,ATL,DB,2024
00-0039728,ATL,TE,2024
00-0039729,ATL,DB,2024
00-0039730,LAC,WR,2024
00-0039731,TEN,OL,2024
00-0039732,DEN,QB,2024
00-0039733,ATL,DL,2024
00-0039734,LA,DL,2024
00-0039735,LV,OL,2024
00-0039736,IND,OL,2024
00-0039737,ARI,TE,2024
00-0039738,LA,RB,2024
00-0039739,PIT,WR,2024
00-0039740,PHI,LB,2024
00-0039741,PIT,LB,2024
00-0039742,JAX,OL,2024
00-0039743,JAX,DL,2024
00-0039744,IND,OL,2024
00-0039745,CHI,P,2024
00-0039746,PHI,RB,2024
00-0039747,PHI,WR,2024
00-0039748,PIT,DB,2024
00-0039749,LA,DL,2024
00-0039750,LA,K,2024
00-0039751,LA,WR,2024
00-0039752,CIN,DL,2024
00-0039753,LA,OL,2024
00-0039754,TB,TE,2024
00-0039755,LA,OL,2024
00-0039757,NE,RB,2024
00-0039758,TB,OL,2024
00-0039759,TB,LB,2024
00-0039760,CHI,WR,2024
00-0039761,CHI,DL,2024
00-0039762,CHI,DB,2024
00-0039763,BUF,LB,2024
00-0039764,NYG,DL,2024
00-0039765,TB,DB,2024
00-0039766,TB,RB,2024
00-0039767,DEN,DB,2024
00-0039768,SEA,DL,2024
00-0039769,SEA,LB,2024
00-0039770,LA,DB,2024
00-0039771,LA,WR,2024
00-0039772,LA,DB,2024
00-0039773,LA,WR,2024
00-0039774,LA,LB,2024
00-0039775,LA,LB,2024
00-0039776,LA,DB,2024
00-0039777,LA,DB,2024
00-0039778,LA,DL,2024
00-0039779,LA,OL,2024
00-0039780,LA,DB,2024
00-0039781,LA,WR,2024
00-0039782,NYJ,TE,2024
00-0039783,ARI,DL,2024
00-0039784,LA,OL,2024
00-0039785,NYJ,WR,2024
00-0039786,NYJ,RB,2024
00-0039787,PHI,DB,2024
00-0039788,CHI,DB,2024
00-0039789,NYJ,DB,2024
00-0039790,NYJ,OL,2024
00-0039791,BAL,LB,2024
00-0039792,BAL,WR,2024
00-0039793,SEA,TE,2024
00-0039794,NYJ,RB,2024
00-0039795,SEA,DB,2024
00-0039796,BAL,RB,2024
00-0039797,NYJ,QB,2024
00-0039798,NYJ,RB,2024
00-0039799,SEA,OL,2024
00-0039800,NE,DB,2024
00-0039801,BAL,QB,2024
00-0039802,CIN,DB,2024
00-0039804,MIA,OL,2024
00-0039805,MIA,DB,2024
00-0039806,LAC,LB,2024
00-0039807,ARI,DB,2024
00-0039808,ARI,OL,2024
00-0039809,DEN,LB,2024
00-0039810,CIN,WR,2024
00-0039811,GB,RB,2024
00-0039812,GB,LB,2024
00-0039813,GB,DB,2024
00-0039814,CIN,TE,2024
00-0039815,SEA,LB,2024
00-0039816,IND,WR,2024
00-0039817,GB,OL,2024
00-0039818,GB,DB,2024
00-0039819,GB,OL,2024
00-0039820,SEA,DL,2024
00-0039821,NYG,DB,2024
00-0039822,CHI,OL,2024
00-0039823,ARI,DB,2024
00-0039824,KC,TE,2024
00-0039825,KC,DB,2024
00-0039826,PHI,LB,2024
00-0039827,KC,OL,2024
00-0039828,MIN,OL,2024
00-0039829,NYG,LB,2024
00-0039830,LA,OL,2024
00-0039831,GB,DB,2024
00-0039832,CAR,OL,2024
00-0039833,KC,OL,2024
00-0039834,LA,DB,2024
00-0039835,LAC,DL,2024
00-0039836,LA,LB,2024
00-0039837,ATL,LB,2024
00-0039838,HOU,DB,2024
00-0039839,SEA,OL,2024
00-0039840,CHI,DL,2024
00-0039841,PHI,DB,2024
00-0039842,SEA,OL,2024
00-0039843,BAL,WR,2024
00-0039844,KC,OL,2024
00-0039846,TB,DB,2024
00-0039847,NYG,TE,2024
00-0039848,ATL,WR,2024
00-0039849,ARI,WR,2024
00-0039850,GB,LB,2024
00-0039851,NE,QB,2024
00-0039852,LA,LB,2024
00-0039853,NE,WR,2024
00-0039854,ARI,DL,2024
00-0039855,TB,WR,2024
00-0039856,MIN,DB,2024
00-0039857,HOU,OL,2024
00-0039858,TEN,LB,2024
00-0039859,ATL,DL,2024
00-0039860,NO,DB,2024
00-0039861,NYG,DB,2024
00-0039862,DET,DB,2024
00-0039863,NE,OL,2024
00-0039864,ARI,DB,2024
00-0039865,BUF,DL,2024
00-0039867,GB,DB,2024
00-0039868,DEN,WR,2024
00-0039869,NE,WR,2024
00-0039871,PIT,OL,2024
00-0039872,BUF,DB,2024
00-0039873,BUF,DL,2024
00-0039874,MIA,RB,2024
00-0039875,BUF,RB,2024
00-0039876,BUF,OL,2024
00-0039877,MIA,LB,2024
00-0039878,BUF,LB,2024
00-0039879,BUF,DL,2024
00-0039880,MIA,WR,2024
00-0039881,MIA,DB,2024
00-0039882,BUF,OL,2024
00-0039883,BUF,DB,2024
00-0039884,MIA,WR,2024
00-0039885,BUF,LB,2024
00-0039886,TEN,DL,2024
00-0039887,NE,OL,2024
00-0039888,PHI,DB,2024
00-0039889,JAX,DL,2024
00-0039890,IND,WR,2024
00-0039891,IND,WR,2024
00-0039892,IND,DB,2024
00-0039893,JAX,WR,2024
00-0039894,KC,WR,2024
00-0039895,CLE,DL,2024
00-0039896,PIT,OL,2024
00-0039897,LAC,OL,2024
00-0039898,WAS,DB,2024
00-0039899,MIA,OL,2024
00-0039900,DAL,DL,2024
00-0039901,BUF,WR,2024
00-0039902,TB,LB,2024
00-0039903,DET,DB,2024
00-0039904,GB,OL,2024
00-0039905,TB,OL,2024
00-0039906,WAS,DL,2024
00-0039907,NE,WR,2024
00-0039908,CIN,DL,2024
00-0039909,KC,DL,2024
00-0039910,WAS,QB,2024
00-0039911,MIA,LB,2024
00-0039912,WAS,TE,2024
00-0039913,WAS,OL,2024
00-0039914,CAR,WR,2024
00-0039915,LAC,WR,2024
00-0039916,SF,WR,2024
00-0039917,ATL,QB,2024
00-0039918,CHI,QB,2024
00-0039919,CHI,WR,2024
00-0039920,NYJ,WR,2024
00-0039921,ARI,RB,2024
00-0039923,MIN,QB,2024
00-0039924,MIN,LB,2024
00-0039925,CIN,OL,2024
00-0039926,SEA,OL,2024
00-0039928,CAR,WR,2024
00-0039930,BUF,OL,2024
00-0039931,PIT,LB,2024
00-0039932,PHI,OL,2024
00-0039933,MIA,OL,2024
00-0039934,NYG,K,2024
00-0039935,DAL,DL,2024
00-0039936,DEN,TE,2024
00-0039937,NE,DL,2024
00-0039938,LA,DL,2024
00-0039939,DEN,OL,2024
00-0039940,SEA,RB,2024
00-0039941,KC,TE,2024
00-0039942,NO,TE,2024
00-0039943,CLE,LB,2024
00-0039944,SEA,LB,2024
00-0039945,GB,K,2024
00-0039946,SEA,DL,2024
00-0039947,SEA,DB,2024
00-0039948,CLE,DB,2024
00-0039949,CHI,DL,2024
00-0039950,GB,LB,2024
00-0039951,IND,LB,2024
00-0039952,SEA,TE,2024
00-0039953,NE,DL,2024
00-0039954,CAR,LB,2024
00-0039955,NO,DL,2024
,NO,DB,2024
