player_id,player_name,position,team,status,height,weight,college,years_exp
4995,Ian Thomas,TE,LV,Active,75,253,Indiana,8.0
11469,Barry Wesley,OL,NO,Active,79,310,Colorado State,4.0
11718,Isaiah Adams,OL,ARI,Active,76,315,Illinois,2.0
9225,Tank Bigsby,RB,PHI,Active,71,215,Auburn,3.0
10935,Trenton Simpson,LB,BAL,Active,74,235,Clemson,3.0
5371,Kentavius Street,DT,ATL,Active,74,315,North Carolina State,8.0
4018,Joe Mixon,RB,HOU,Active,73,220,Oklahoma,9.0
11692,Mike Hall,DT,CLE,Active,75,300,Ohio State,2.0
11603,AJ Barner,TE,SEA,Active,78,251,Michigan,2.0
5314,Logan Cooke,P,JAX,Active,77,230,Mississippi State,8.0
8332,Matthew Butler,DL,MIA,Active,75,305,Tennessee,4.0
2329,D.J. Humphries,OL,LAR,Active,77,302,Florida,11.0
12057,Maema Njongmeta,LB,CAR,Active,72,230,Wisconsin,2.0
12861,Ethan Robinson,DB,MIA,Active,72,195,Minnesota,1.0
7133,Isaiah Rodgers,CB,MIN,Active,70,180,UMass,6.0
8746,Benton Whitley,DE,TB,Active,76,255,Holy Cross,4.0
11923,Evan Anderson,DL,SF,Active,75,326,Florida Atlantic,2.0
4592,Elijah Wilkinson,OL,ATL,Active,78,310,UMass,9.0
8289,Aidan Hutchinson,DL,DET,Active,79,268,Michigan,4.0
12591,Xavier Watts,DB,ATL,Active,72,203,Notre Dame,1.0
11830,Kalen King,CB,ARI,Active,71,190,Penn State,2.0
7611,Rhamondre Stevenson,RB,NE,Active,72,227,Oklahoma,5.0
11768,Christian Jones,OL,ARI,Active,77,320,Texas,2.0
12547,Kyle Williams,WR,NE,Active,71,190,Washington State,1.0
11933,Ben Nikkel,DB,IND,Active,73,210,Iowa State,2.0
3333,Temarrick Hemingway,TE,WAS,Active,77,245,South Carolina State,6.0
11086,Ivan Pace,LB,MIN,Active,70,236,Cincinnati,3.0
8714,Josh Blackwell,CB,CHI,Active,71,179,Duke,4.0
12175,James Ester,DT,GB,Active,75,289,Northern Illinois,2.0
6784,Derrick Brown,DT,CAR,Active,77,320,Auburn,6.0
11747,Jaylan Ford,LB,NO,Active,74,240,Texas,2.0
10925,Byron Young,DL,PHI,Active,75,292,Alabama,3.0
7686,Ambry Thomas,CB,PHI,Active,72,190,Michigan,5.0
6656,Connor Strachan,LB,HOU,Active,72,230,Boston College,3.0
6594,Nick Moore,LS,BAL,Active,74,260,Georgia,7.0
6190,Keith Butler,LB,SEA,Active,,230,Memphis,0.0
8150,Kyren Williams,RB,LAR,Active,69,207,Notre Dame,4.0
8121,Romeo Doubs,WR,GB,Active,74,204,Nevada,4.0
8123,Hassan Haskins,RB,LAC,Active,74,228,Michigan,4.0
10903,Quan Martin,DB,WAS,Active,72,195,Illinois,3.0
12705,Graham Mertz,QB,HOU,Active,74,216,Florida,1.0
7600,Pat Freiermuth,TE,PIT,Active,77,258,Penn State,5.0
8527,Dareke Young,WR,SEA,Active,74,224,Lenoir-Rhyne,4.0
11825,MJ Devonshire,DB,BUF,Active,71,186,Pittsburgh,2.0
10904,Keion White,DL,SF,Active,77,290,Georgia Tech,3.0
8406,Reed Blankenship,DB,PHI,Active,73,203,Middle Tennessee,4.0
11199,Emari Demercado,RB,ARI,Active,69,215,TCU,3.0
12607,Jamon Johnson,LB,GB,Active,73,236,Kentucky,1.0
12860,Theo Wease,WR,MIA,Active,74,210,Missouri,1.0
331,Philip Rivers,QB,IND,Active,77,228,North Carolina State,22.0
12101,Marcellus Johnson,OL,DAL,Active,76,307,Missouri,2.0
4056,Jabrill Peppers,DB,PIT,Active,71,213,Michigan,9.0
12688,Cam Miller,QB,MIA,Active,73,211,North Dakota State,1.0
12716,Korie Black,CB,NYG,Active,72,190,Oklahoma State,1.0
12072,Jacob Roberts,LB,MIN,Active,73,233,Wake Forest,2.0
4922,Garrett Scantling,WR,ATL,Active,"6'3""",210,Georgia,1.0
12486,Dillon Gabriel,QB,CLE,Active,71,205,Oregon,1.0
5226,Poona Ford,DT,LAR,Active,71,314,Texas,8.0
10212,Josh Whyle,TE,GB,Active,79,248,Cincinnati,3.0
11251,Shaka Heyward,LB,CIN,Active,75,238,Duke,3.0
8161,Malik Willis,QB,GB,Active,73,225,Liberty,4.0
4976,Daron Payne,DT,WAS,Active,75,320,Alabama,8.0
11729,Sione Vaki,RB,DET,Active,71,216,Utah,2.0
8228,Jaylen Warren,RB,PIT,Active,68,215,Oklahoma State,4.0
10908,BJ Ojulari,DE,ARI,Active,74,248,LSU,3.0
11562,Spencer Rattler,QB,NO,Active,72,211,South Carolina,2.0
7693,Chauncey Golston,DE,NYG,Active,77,277,Iowa,5.0
8230,Ty Chandler,RB,MIN,Active,71,205,North Carolina,4.0
6136,Jarrett Stidham,QB,DEN,Active,75,215,Auburn,7.0
13141,Seth Coleman,LB,MIA,Active,75,246,Illinois,1.0
12494,Kyle McCord,QB,GB,Active,75,218,Syracuse,1.0
6825,Neville Gallimore,DT,IND,Active,74,307,Oklahoma,6.0
11626,Xavier Legette,WR,CAR,Active,75,227,South Carolina,2.0
11582,Carson Steele,RB,PHI,Active,72,228,UCLA,2.0
6839,Jaylon Johnson,DB,CHI,Active,72,195,Utah,6.0
11637,Keon Coleman,WR,BUF,Active,76,215,Florida State,2.0
13224,Anthony Campbell,DT,GB,Active,78,307,Miami (FL),1.0
9489,Justin Shorter,WR,LV,Active,76,227,Florida,3.0
8480,Jamaree Salyer,OL,LAC,Active,76,325,Georgia,4.0
6860,Akeem Davis-Gaither,LB,ARI,Active,74,238,Appalachian State,6.0
965,Jake McQuaide,LS,LAR,Active,74,235,Ohio State,15.0
11573,Frank Gore,RB,BUF,Active,68,195,Southern Miss,2.0
5857,Noah Fant,TE,CIN,Active,76,249,Iowa,7.0
13066,Ben Sauls,K,NYG,Active,70,185,Pittsburgh,1.0
12725,Luke Lachey,TE,HOU,Active,78,247,Iowa,1.0
12500,Quinn Ewers,QB,MIA,Active,74,209,Texas,1.0
11788,Christian Mahogany,OL,DET,Active,75,327,Boston College,2.0
8394,Percy Butler,DB,WAS,Active,72,190,Louisiana,4.0
11743,Justin Eboigbe,DL,LAC,Active,77,292,Alabama,2.0
11726,Kamren Kinchens,DB,LAR,Active,72,201,Miami (FL),2.0
11396,Brandon Pili,DT,SEA,Active,75,334,USC,3.0
5154,Trent Sherfield,WR,NE,Active,72,203,Vanderbilt,8.0
9224,Chase Brown,RB,CIN,Active,70,210,Illinois,3.0
6302,Kaden Elliss,LB,ATL,Active,74,240,Idaho,7.0
12520,Xavier Restrepo,WR,TEN,Active,70,202,Miami (FL),1.0
12521,Elijah Arroyo,TE,SEA,Active,77,254,Miami (FL),1.0
6296,Quinton Bell,LB,MIA,Active,76,258,Prairie View A&M,7.0
11399,Garrett Nelson,LB,DEN,Active,76,245,Nebraska,3.0
4914,Glen Coffee,RB,SF,Active,"6'0""",209,Alabama,1.0
8331,Otito Ogbonnia,DL,LAC,Active,76,320,UCLA,4.0
5862,Brian Burns,DE,NYG,Active,77,250,Florida State,7.0
12479,Ja'Quinden Jackson,RB,JAX,Active,74,233,Arkansas,1.0
2327,Bud Dupree,LB,LAC,Active,76,269,Kentucky,11.0
5012,Mark Andrews,TE,BAL,Active,77,250,Oklahoma,8.0
12484,Jayden Higgins,WR,HOU,Active,76,215,Iowa State,1.0
7595,Tylan Wallace,WR,BAL,Active,71,200,Oklahoma State,5.0
11815,Cornelius Johnson,WR,BAL,Active,75,208,Michigan,2.0
10879,Calijah Kancey,DL,TB,Active,72,280,Pittsburgh,3.0
11942,Colson Yankoff,TE,WAS,Active,76,225,UCLA,2.0
3202,Austin Hooper,TE,NE,Active,76,254,Stanford,10.0
8612,Qwuantrezz Knight,CB,WAS,Active,72,199,UCLA,4.0
6794,Justin Jefferson,WR,MIN,Active,73,195,LSU,6.0
4427,Kenny Moore,CB,IND,Active,69,190,Valdosta State,9.0
12769,Clay Webb,OL,TEN,Active,75,312,Jacksonville State,1.0
6217,Blake Cashman,LB,MIN,Active,73,235,Minnesota,7.0
10915,Ricky Stromberg,OL,CHI,Active,75,313,Arkansas,3.0
12722,Cody Lindenberg,LB,LV,Active,74,236,Minnesota,1.0
6416,Andrew Wingard,DB,JAX,Active,72,200,Wyoming,7.0
6173,Mitch Wishnowsky,P,BUF,Active,74,220,Utah,7.0
6220,Cole Holcomb,LB,PIT,Active,73,240,North Carolina,7.0
13157,Reuben Lowery,DB,IND,Active,69,204,Chattanooga,1.0
11919,Lorenzo Thompson,OL,PIT,Active,78,305,Rhode Island,2.0
12929,Brant Banks,OT,GB,Active,79,306,Rice,1.0
10998,Jose Ramirez,DL,PHI,Active,74,252,Eastern Michigan,3.0
7790,Stone Forsythe,T,LV,Active,80,307,Florida,5.0
2525,Bobby Hart,T,LAC,Active,76,334,Florida State,11.0
11052,Jaylon Jones,DB,IND,Active,74,203,Texas A&M,3.0
11804,Mekhi Wingo,DT,DET,Active,72,288,LSU,2.0
8510,Russ Yeast,DB,CIN,Active,70,195,Kansas State,4.0
7650,Dillon Radunz,OL,NO,Active,78,301,North Dakota State,5.0
8497,Lecitus Smith,OL,GB,Active,75,314,Virginia Tech,4.0
12713,Andy Borregales,K,NE,Active,71,202,Miami (FL),1.0
13167,Nash Hutmacher,DT,TB,Active,76,310,Nebraska,1.0
4963,Minkah Fitzpatrick,DB,MIA,Active,73,207,Alabama,8.0
9230,Tanner McKee,QB,PHI,Active,78,231,Stanford,3.0
5008,Durham Smythe,TE,CHI,Active,77,248,Notre Dame,8.0
6551,Darius Harris,LB,NE,Active,74,245,Middle Tennessee,7.0
8333,Alontae Taylor,DB,NO,Active,73,199,Tennessee,4.0
6105,Joe Giles-Harris,LB,CIN,Active,74,234,Duke,7.0
5056,Jerome Baker,LB,CLE,Active,74,232,Ohio State,8.0
9754,Quentin Johnston,WR,LAC,Active,74,208,TCU,3.0
11705,Tykee Smith,DB,TB,Active,70,202,Georgia,2.0
7834,Jaylon Moore,OL,KC,Active,76,311,Western Michigan,5.0
7307,Tommy Townsend,P,HOU,Active,73,191,Florida,6.0
10881,Christian Gonzalez,DB,NE,Active,73,205,Oregon,3.0
7727,Cam Sample,DE,CIN,Active,75,272,Tulane,5.0
12184,Dalton Tucker,OL,IND,Active,78,307,Marshall,2.0
7669,Paulson Adebo,CB,NYG,Active,73,192,Stanford,5.0
12652,Deone Walker,DT,BUF,Active,79,331,Kentucky,1.0
7821,Garret Wallow,LB,SF,Active,74,230,TCU,5.0
12970,Cam Riley,LB,TEN,Active,76,228,Florida State,1.0
8713,Josh Sills,OL,IND,Active,78,325,Oklahoma State,4.0
11336,Eku Leota,LB,ARI,Active,76,257,Auburn,3.0
12503,Isaiah Bond,WR,CLE,Active,71,180,Texas,1.0
11927,Doug Nester,OL,PIT,Active,78,306,West Virginia,2.0
5158,Dennis Gardeck,LB,JAX,Active,72,232,Sioux Falls,8.0
13210,Drake Dabney,TE,GB,Active,77,246,TCU,1.0
10962,Kelee Ringo,DB,PHI,Active,74,207,Georgia,3.0
5445,George Odum,DB,IND,Active,73,202,Central Arkansas,8.0
4180,Rayshawn Jenkins,DB,CLE,Active,73,220,Miami (FL),9.0
8398,Jermaine Johnson,LB,NYJ,Active,77,254,Florida State,4.0
11752,Jeremiah Trotter,LB,PHI,Active,72,225,Clemson,2.0
6815,Zack Baun,LB,PHI,Active,75,225,Wisconsin,6.0
7618,Micah Simon,WR,CAR,Active,73,195,Brigham Young,1.0
11625,Adonai Mitchell,WR,NYJ,Active,74,205,Texas,2.0
11690,Zach Frazier,OL,PIT,Active,75,310,West Virginia,2.0
12389,Hayden Rucci,TE,SF,Active,77,247,Wisconsin,2.0
6800,K'Lavon Chaisson,LB,NE,Active,75,255,LSU,6.0
3207,Andrew Billings,DT,CHI,Active,73,340,Baylor,10.0
3281,David Onyemata,DT,ATL,Active,76,310,Manitoba (CAN),10.0
8303,Roger McCreary,DB,LAR,Active,71,190,Auburn,4.0
7651,Jeremiah Owusu-Koramoah,LB,CLE,Active,74,221,Notre Dame,5.0
8520,Daniel Hardy,LB,CHI,Active,74,255,Montana State,4.0
6938,Cam Akers,RB,SEA,Active,70,217,Florida State,6.0
10875,Myles Murphy,DL,CIN,Active,77,275,Clemson,3.0
12801,TeRah Edwards,DL,LAC,Active,74,305,Illinois,1.0
12706,Ahmed Hassanein,DE,DET,Active,74,275,Boise State,1.0
12869,Hollin Pierce,OT,PHI,Active,80,341,Rutgers,1.0
10991,K.J. Henry,DE,PIT,Active,76,255,Clemson,3.0
11821,Tahj Washington,WR,MIA,Active,70,174,USC,2.0
11011,JL Skinner,DB,DEN,Active,76,220,Boise State,3.0
6301,Nick Scott,DB,CAR,Active,71,200,Penn State,7.0
6752,Derrick Kelly II,,NO,Active,,,Florida State,0.0
5049,Harrison Phillips,DT,NYJ,Active,75,307,Stanford,8.0
11763,Kitan Oladapo,DB,GB,Active,74,216,Oregon State,2.0
7537,Jaret Patterson,RB,LAC,Active,68,195,Buffalo,5.0
12471,DJ Giddens,RB,IND,Active,72,212,Kansas State,1.0
12467,Jordan James,RB,SF,Active,69,208,Oregon,1.0
5908,Amani Hooker,DB,TEN,Active,71,210,Iowa,7.0
6210,Darnell Savage,DB,BUF,Active,71,198,Maryland,7.0
8144,Chris Olave,WR,NO,Active,72,187,Ohio State,4.0
11315,Cam Jones,LB,NYJ,Active,74,227,Indiana,3.0
11621,Brenden Rice,WR,LV,Active,75,210,USC,2.0
13215,Kai Kroeger,P,NO,Active,75,213,South Carolina,1.0
4984,Josh Allen,QB,BUF,Active,77,237,Wyoming,8.0
6400,Ryan Bee,DE,ARI,Active,79,280,Marshall,3.0
6008,Yosh Nijman,T,CAR,Active,79,314,Virginia Tech,7.0
12922,Ja'Markis Weston,DE,SEA,Active,74,234,Florida,1.0
12938,Jackson Meeks,WR,DET,Active,74,218,Syracuse,1.0
8330,Quentin Lake,DB,LAR,Active,73,204,UCLA,4.0
7811,Talanoa Hufanga,DB,DEN,Active,72,200,USC,5.0
6216,Ugo Amadi,DB,NO,Active,69,201,Oregon,7.0
12589,Charles Grant,OL,LV,Active,76,304,William & Mary,1.0
7657,Walker Little,T,JAX,Active,79,325,Stanford,5.0
4937,Al Riles,WR,IND,Active,"5'10""",212,LA-Lafayette,1.0
12907,Quentin Skinner,WR,NYJ,Active,77,195,Kansas,1.0
650,Nick Folk,K,NYJ,Active,73,222,Arizona,19.0
7294,Amari Henderson,CB,MIN,Active,73,180,Wake Forest,2.0
202,Andrew Whitworth,OL,LAR,Active,79,330,LSU,16.0
7707,Tre Brown,CB,NYJ,Active,70,186,Oklahoma,5.0
10996,Ochaun Mathis,DE,NYJ,Active,77,260,Nebraska,3.0
9500,Josh Downs,WR,IND,Active,69,171,North Carolina,3.0
3849,Wynton McManis,LB,MIA,Active,73,225,Memphis,6.0
7602,Kylen Granson,TE,PHI,Active,75,242,SMU,5.0
12516,Kalel Mullings,RB,TEN,Active,74,226,Michigan,1.0
12357,David Martin-Robinson,TE,TEN,Active,75,247,Temple,2.0
3668,Joshua Perkins,TE,NYJ,Active,75,223,Washington,6.0
7200,Khalil Dorsey,CB,DET,Active,68,188,Northern Arizona,6.0
12012,Derrick McLendon,LB,MIA,Active,76,250,Colorado,2.0
8838,Isaiah Pola-Mao,DB,LV,Active,75,204,USC,4.0
7819,Deommodore Lenoir,DB,SF,Active,70,200,Oregon,5.0
5010,Will Dissly,TE,LAC,Active,76,265,Washington,8.0
6039,Ty Johnson,RB,BUF,Active,70,210,Maryland,7.0
6803,Brandon Aiyuk,WR,SF,Active,72,200,Arizona State,6.0
7750,Grant Stuard,LB,DET,Active,71,225,Houston,5.0
12599,Tyler Booker,OL,DAL,Active,76,321,Alabama,1.0
5328,Tremon Smith,DB,HOU,Active,71,190,Central Arkansas,8.0
12544,LeQuint Allen,RB,JAX,Active,72,201,Syracuse,1.0
9997,Zay Flowers,WR,BAL,Active,69,183,Boston College,3.0
8172,Greg Dulcich,TE,MIA,Active,76,245,UCLA,4.0
8702,Jaylon Jones,CB,CHI,Active,71,190,Ole Miss,4.0
13060,Isaiah Raikes,DL,TEN,Active,73,310,Auburn,1.0
12506,Harold Fannin,TE,CLE,Active,76,241,Bowling Green,1.0
5865,Dre'Mont Jones,DE,BAL,Active,75,265,Ohio State,7.0
12058,PJ Jules,DB,CIN,Active,72,203,Southern Illinois,2.0
12668,Marques Sigle,DB,SF,Active,71,199,Kansas State,1.0
4965,Marcus Davenport,DE,DET,Active,78,285,UTSA,8.0
8382,Kingsley Enagbare,DL,GB,Active,76,258,South Carolina,4.0
7807,Nick Niemann,LB,GB,Active,75,234,Iowa,5.0
11421,Ryan Miller,WR,NYG,Active,74,221,Furman,3.0
7050,Josiah Deguara,TE,ARI,Active,74,240,Cincinnati,6.0
11350,Mohamoud Diabate,LB,CLE,Active,76,225,Utah,3.0
7715,Cam Bynum,DB,IND,Active,72,200,California,5.0
6714,Mazzi Wilkins,DB,BAL,Active,72,191,South Florida,3.0
13220,Keydrain Calligan,DB,TEN,Active,72,200,Southeastern Louisiana,1.0
4144,Jonnu Smith,TE,PIT,Active,75,248,Florida International,9.0
11160,Nick Whiteside,CB,DET,Active,73,200,Saginaw Valley State,3.0
12667,Smael Mondon,LB,PHI,Active,74,224,Georgia,1.0
11773,Keilan Robinson,RB,NYJ,Active,68,191,Texas,2.0
12672,Jeffrey Bassa,LB,KC,Active,74,235,Oregon,1.0
8444,Trevor Penning,T,LAC,Active,79,325,Northern Iowa,4.0
11168,Xavier Smith,WR,LAR,Active,69,180,Florida A&M,3.0
8465,Spencer Burford,OL,SF,Active,76,300,UTSA,4.0
11665,Jared Verse,DL,LAR,Active,76,265,Florida State,2.0
8801,Dennis Houston,WR,TB,Active,73,190,Western Illinois,4.0
3808,Rolan Milligan,DB,IND,Active,70,200,Toledo,6.0
12629,Emery Jones,OL,BAL,Active,77,320,LSU,1.0
13131,Isas Waxter,DB,LAC,Active,73,209,Villanova,1.0
11943,Michael Wiley,RB,TB,Active,72,209,Arizona,2.0
11242,Chukwuebuka Godrick,OL,KC,Active,77,293,,3.0
13146,Jared Bartlett,LB,CAR,Active,74,237,Cincinnati,1.0
8680,Jack Gibbens,LB,NE,Active,75,242,Minnesota,4.0
11851,Carter Bradley,QB,JAX,Active,75,213,South Alabama,2.0
10877,Mazi Smith,DL,NYJ,Active,75,337,Michigan,3.0
6528,Joey Slye,K,TEN,Active,71,213,Virginia Tech,7.0
4959,Scott Daly,LS,CHI,Active,74,245,Notre Dame,8.0
8235,Samori Toure,WR,NO,Active,73,196,Nebraska,4.0
13122,Carter Runyon,TE,LV,Active,76,243,Towson,1.0
8168,Skyy Moore,WR,SF,Active,70,195,Western Michigan,4.0
11470,Drake Thomas,LB,SEA,Active,71,228,North Carolina State,3.0
7678,Joseph Ossai,DE,CIN,Active,76,263,Texas,5.0
5045,Courtland Sutton,WR,DEN,Active,76,216,SMU,8.0
12232,Omar Brown,CB,MIA,Active,73,200,Nebraska,2.0
12833,Savion Washington,OL,LAC,Active,81,340,Syracuse,1.0
9497,Jalin Hyatt,WR,NYG,Active,72,185,Tennessee,3.0
1379,Kyle Juszczyk,FB,SF,Active,74,235,Harvard,13.0
8482,Vederian Lowe,OT,NE,Active,77,315,Illinois,4.0
12772,Courtney Jackson,WR,SEA,Active,71,179,Arkansas State,1.0
12927,Nazir Stackhouse,DL,GB,Active,76,327,Georgia,1.0
4968,Tremaine Edmunds,LB,CHI,Active,76,251,Virginia Tech,8.0
8306,John Ridgeway,DL,NO,Active,77,321,Arkansas,4.0
11727,Payton Wilson,LB,PIT,Active,76,242,North Carolina State,2.0
7645,Josh Myers,OL,NYJ,Active,77,310,Ohio State,5.0
7594,Chuba Hubbard,RB,CAR,Active,73,210,Oklahoma State,5.0
7947,Kayode Awosika,OL,DET,Active,75,322,Buffalo,5.0
11954,Corey Bullock,OL,BAL,Active,75,320,Maryland,2.0
7692,Kendrick Green,C,CLE,Active,76,315,Illinois,5.0
1686,Tony Jefferson,DB,LAC,Active,71,212,Oklahoma,13.0
11066,Austin Ajiake,LB,IND,Active,73,223,UNLV,3.0
12037,Reddy Steward,CB,DAL,Active,71,178,Troy,2.0
8578,Raheem Layne,DB,NYG,Active,71,192,Indiana,4.0
11789,Joshua Karty,K,ARI,Active,74,208,Stanford,2.0
11845,LaDarius Henderson,OL,IND,Active,76,309,Michigan,2.0
12196,Jayden Price,CB,NO,Active,71,185,North Dakota State,2.0
5036,Justin Reid,DB,NO,Active,73,207,Stanford,8.0
6850,Harrison Bryant,TE,HOU,Active,77,243,Florida Atlantic,6.0
1074,Kevin Zeitler,OG,TEN,Active,76,332,Wisconsin,14.0
12582,Marcus Mbow,OL,NYG,Active,77,300,Purdue,1.0
4098,Kareem Hunt,RB,KC,Active,71,216,Toledo,9.0
4989,Austin Corbett,OL,CAR,Active,76,305,Nevada,8.0
11440,Art Green,CB,NYG,Active,74,200,Houston,3.0
11813,Michael Jerrell,OT,ATL,Active,77,309,Findlay,2.0
8127,Charlie Kolar,TE,BAL,Active,78,265,Iowa State,4.0
5969,Chuma Edoga,OT,JAX,Active,76,315,USC,7.0
12883,Joshua Simon,TE,ATL,Active,76,240,South Carolina,1.0
5883,Lonnie Johnson,DB,LV,Active,74,221,Kentucky,7.0
7115,Charlie Heck,T,TB,Active,80,311,North Carolina,6.0
3200,Sterling Shepard,WR,TB,Active,70,194,Oklahoma,10.0
6175,Kerrith Whyte,RB,GB,Active,70,204,Florida Atlantic,3.0
6273,P.J. Johnson,DT,LV,Active,76,334,Arizona,3.0
11765,Kris Abrams-Draine,DB,DEN,Active,71,178,Missouri,2.0
7348,Dayan Lake,DB,LAR,Active,71,200,Brigham Young,2.0
4718,Dare Ogunbowale,RB,HOU,Active,70,205,Wisconsin,9.0
7559,Ihmir Smith-Marsette,WR,ARI,Active,73,185,Iowa,5.0
12704,Warren Brinson,DL,GB,Active,77,315,Georgia,1.0
2172,Jake Matthews,T,ATL,Active,77,310,Texas A&M,12.0
8273,Phidarian Mathis,DL,BUF,Active,76,312,Alabama,4.0
5744,Eldridge Massington,WR,NO,Active,"6'2""",210,UCLA,1.0
10948,Carter Warren,OL,MIA,Active,77,311,Pittsburgh,3.0
5847,Dexter Lawrence,DT,NYG,Active,76,340,Clemson,7.0
8200,Kevin Austin,WR,NO,Active,74,200,Notre Dame,4.0
12380,Te'Cory Couch,CB,BUF,Active,70,175,Miami (FL),2.0
13071,Marques Cox,OT,DEN,Active,77,312,Kentucky,1.0
13107,Johnathan Edwards,DB,IND,Active,73,201,Tulane,1.0
12711,Tyler Loop,K,BAL,Active,71,191,Arizona,1.0
5898,Michael Deiter,OL,DEN,Active,78,310,Wisconsin,7.0
12920,Dean Clark,DB,NYJ,Active,73,206,Fresno State,1.0
12782,Brandon Crenshaw-Dickson,OT,TEN,Active,79,316,Florida,1.0
4121,Eddie Vanderdoes,DT,SF,Active,75,315,UCLA,5.0
8293,Coby Bryant,DB,SEA,Active,73,193,Cincinnati,4.0
444,Malcolm Jenkins,SS,NO,Active,72,204,Ohio State,13.0
9482,Michael Mayer,TE,LV,Active,76,256,Notre Dame,3.0
8925,Tre Avery,CB,CLE,Active,71,185,Rutgers,4.0
138,Ben Roethlisberger,QB,PIT,Active,77,240,Miami (OH),18.0
2020,Cairo Santos,K,CHI,Active,68,173,Tulane,12.0
10968,Asim Richards,OL,NO,Active,76,307,North Carolina,3.0
815,Nick Bellore,LB,WAS,Active,73,250,Central Michigan,15.0
4203,Anthony Walker,LB,TB,Active,73,235,Northwestern,9.0
12665,Yahya Black,DT,PIT,Active,77,336,Iowa,1.0
10918,Mekhi Blackmon,CB,IND,Active,71,178,USC,3.0
4435,Anthony Firkser,TE,DET,Active,74,245,Harvard,9.0
2062,Anthony Hitchens,LB,KC,Active,72,231,Iowa,8.0
1988,Brandon Linder,OL,JAX,Active,78,315,Miami (FL),8.0
6867,Malik Harrison,LB,PIT,Active,75,247,Ohio State,6.0
12576,Benjamin Morrison,DB,TB,Active,72,190,Notre Dame,1.0
12803,Luke Grimm,WR,LAC,Active,72,190,Kansas,1.0
11872,Thomas Harper,DB,DET,Active,70,195,Notre Dame,2.0
11558,Sam Hartman,QB,WAS,Active,73,209,Notre Dame,2.0
12087,Emany Johnson,DB,LAC,Active,74,218,Nevada,2.0
10973,Nick Hampton,LB,LAR,Active,75,251,Appalachian State,3.0
10863,A.T. Perry,WR,PIT,Active,77,205,Wake Forest,3.0
11969,Xavier Johnson,WR,CIN,Active,73,210,Ohio State,2.0
12726,Kobee Minor,DB,NE,Active,71,188,Memphis,1.0
12590,Alfred Collins,DL,SF,Active,77,332,Texas,1.0
12671,Elijah Roberts,DT,TB,Active,76,295,SMU,1.0
12743,Junior Bergen,WR,SF,Active,69,184,Montana,1.0
11769,Caelen Carson,DB,DAL,Active,72,195,Wake Forest,2.0
3451,Ka'imi Fairbairn,K,HOU,Active,72,183,UCLA,10.0
3155,Laquon Treadwell,WR,IND,Active,74,215,Ole Miss,10.0
8162,Sam Howell,QB,PHI,Active,73,220,North Carolina,4.0
11934,Tyler Owens,DB,WAS,Active,74,213,Texas Tech,2.0
11560,Caleb Williams,QB,CHI,Active,73,226,USC,2.0
8009,Dylan Moses,LB,JAX,Active,75,240,Alabama,1.0
7003,Damien Lewis,G,CAR,Active,74,327,LSU,6.0
11891,Kyle Hergel,OL,CHI,Active,74,315,Boston College,2.0
12397,Joe Andreessen,LB,BUF,Active,73,232,Buffalo,2.0
4390,Matt Haack,P,ARI,Active,72,205,Arizona State,9.0
12856,Zion Childress,DB,DAL,Active,71,203,Kentucky,1.0
6012,Travis Homer,RB,CHI,Active,70,211,Miami (FL),7.0
7689,Robert Hainsey,OL,JAX,Active,76,306,Notre Dame,5.0
5867,Dalton Risner,G,CIN,Active,77,312,Kansas State,7.0
9490,Tyler Scott,WR,LAR,Active,71,185,Cincinnati,3.0
7671,Benjamin St-Juste,DB,LAC,Active,75,200,Minnesota,5.0
12719,Mason Richman,OL,SEA,Active,77,307,Iowa,1.0
13040,Marquise Robinson,DB,BAL,Active,72,192,Arkansas,1.0
10910,Matthew Bergeron,OL,ATL,Active,77,315,Syracuse,3.0
7813,Shemar Jean-Charles,CB,SEA,Active,70,184,Appalachian State,5.0
7224,Sam Franklin,DB,BUF,Active,75,210,Temple,6.0
8850,Ben Stille,DT,ATL,Active,76,296,Nebraska,4.0
5526,Darious Williams,CB,LAR,Active,69,191,UAB,8.0
12426,Liam Fornadel,OL,NYJ,Active,76,312,James Madison,3.0
8752,Ja'Quan McMillian,CB,DEN,Active,70,183,East Carolina,4.0
5054,Carlton Davis,CB,NE,Active,73,206,Auburn,8.0
8041,Shane Zylstra,TE,DET,Active,76,244,Minnesota State,5.0
11238,Jaxson Kirkland,G,CIN,Active,79,325,Washington,3.0
4035,Alvin Kamara,RB,NO,Active,70,215,Tennessee,9.0
5341,Taron Johnson,CB,BUF,Active,71,192,Weber State,8.0
10874,Bryan Bresee,DT,NO,Active,77,305,Clemson,3.0
12594,JT Tuimoloau,DL,IND,Active,76,264,Ohio State,1.0
13144,Laki Tasi,DL,LV,Active,78,373,,1.0
11569,Jarquez Hunter,RB,LAR,Active,70,211,Auburn,1.0
12692,Hayden Conner,OL,ARI,Active,78,315,Texas,1.0
11696,Roger Rosengarten,OL,BAL,Active,77,316,Washington,2.0
13087,Dante Barnett,DL,GB,Active,73,275,Dickinson College,0.0
13086,William Wagner,LS,CIN,Active,74,240,Michigan,1.0
11755,Qwan'tez Stiggers,CB,NYJ,Active,72,197,,2.0
11687,Edgerrin Cooper,LB,GB,Active,74,229,Texas A&M,2.0
5113,Cedrick Wilson,WR,MIA,Active,74,197,Boise State,8.0
