player_id,team,position,season
00-0040241,DET,WR,2025
00-0040242,WAS,RB,2025
00-0040243,NYG,DB,2025
00-0040244,NO,TE,2025
00-0040245,SF,OL,2025
00-0040246,NE,LS,2025
00-0040247,SF,WR,2025
00-0040248,MIA,DL,2025
00-0040249,NO,LB,2025
00-0040250,HOU,TE,2025
00-0040251,DAL,DB,2025
00-0040252,NE,DB,2025
00-0040253,NYG,TE,2025
00-0040255,CLE,DL,2025
00-0040256,CLE,OL,2025
00-0040257,NYG,DB,2025
00-0040258,CLE,DB,2025
00-0040259,CLE,WR,2025
00-0040260,CLE,RB,2025
00-0040261,CLE,LB,2025
00-0040263,CLE,DB,2025
00-0040264,CLE,OL,2025
00-0040265,CAR,WR,2025
00-0040266,CLE,OL,2025
00-0040269,CHI,LB,2025
00-0040270,HOU,LB,2025
00-0040271,LV,LS,2025
00-0040272,CHI,RB,2025
00-0040273,ATL,DB,2025
00-0040275,CHI,WR,2025
00-0040276,PHI,DL,2025
00-0040277,CHI,WR,2025
00-0040278,CAR,DB,2025
00-0040279,CAR,K,2025
00-0040281,CAR,WR,2025
00-0040282,CAR,DB,2025
00-0040283,CAR,DL,2025
00-0040284,MIA,DB,2025
00-0040285,CAR,WR,2025
00-0040286,CAR,OL,2025
00-0040287,CAR,OL,2025
00-0040288,CAR,RB,2025
00-0040289,CAR,LB,2025
00-0040292,CAR,TE,2025
00-0040293,CAR,DB,2025
00-0040294,CAR,OL,2025
00-0040295,JAX,DB,2025
00-0040296,CAR,DB,2025
00-0040297,MIA,DB,2025
00-0040298,DET,WR,2025
00-0040299,ATL,LB,2025
00-0040301,MIA,TE,2025
00-0040302,MIA,WR,2025
00-0040304,MIA,DL,2025
00-0040306,IND,RB,2025
00-0040307,MIA,OL,2025
00-0040308,MIA,DB,2025
00-0040310,NE,DB,2025
00-0040311,MIA,WR,2025
00-0040312,MIA,OL,2025
00-0040313,KC,LB,2025
00-0040314,WAS,DL,2025
00-0040315,WAS,WR,2025
00-0040317,WAS,WR,2025
00-0040318,WAS,LB,2025
00-0040319,WAS,DB,2025
00-0040320,WAS,OL,2025
00-0040322,WAS,DB,2025
00-0040323,JAX,WR,2025
00-0040324,JAX,WR,2025
00-0040325,JAX,DL,2025
00-0040326,JAX,LB,2025
00-0040327,JAX,TE,2025
00-0040328,KC,LB,2025
00-0040329,JAX,DL,2025
00-0040330,IND,QB,2025
00-0040331,JAX,TE,2025
00-0040332,JAX,RB,2025
00-0040334,JAX,WR,2025
00-0040336,JAX,DB,2025
00-0040337,IND,WR,2025
00-0040338,JAX,DL,2025
00-0040339,JAX,DB,2025
00-0040340,JAX,WR,2025
00-0040341,JAX,DB,2025
00-0040342,JAX,DL,2025
00-0040343,JAX,DB,2025
00-0040344,JAX,OL,2025
00-0040345,IND,DL,2025
00-0040346,IND,LB,2025
00-0040347,IND,DB,2025
00-0040348,PHI,DL,2025
00-0040349,IND,OL,2025
00-0040350,IND,WR,2025
00-0040351,IND,DL,2025
00-0040352,IND,WR,2025
00-0040353,IND,WR,2025
00-0040354,IND,WR,2025
00-0040355,IND,DB,2025
00-0040356,BUF,K,2025
00-0040357,IND,DB,2025
00-0040359,CIN,OL,2025
00-0040361,BUF,WR,2025
00-0040362,BUF,LB,2025
00-0040363,BUF,TE,2025
00-0040364,BUF,DB,2025
00-0040365,BUF,DB,2025
00-0040366,TEN,WR,2025
00-0040367,BUF,OL,2025
00-0040368,CIN,RB,2025
00-0040369,CIN,DL,2025
00-0040370,MIN,OL,2025
00-0040371,NE,DL,2025
00-0040372,CIN,DB,2025
00-0040373,CIN,WR,2025
00-0040374,CIN,OL,2025
00-0040375,CIN,WR,2025
00-0040376,CIN,WR,2025
00-0040378,CIN,QB,2025
00-0040379,CIN,LS,2025
00-0040380,CLE,OL,2025
00-0040381,ARI,TE,2025
00-0040382,ARI,OL,2025
00-0040383,ARI,WR,2025
00-0040384,TB,DL,2025
00-0040387,DET,TE,2025
00-0040388,GB,WR,2025
00-0040389,DET,DB,2025
00-0040390,DET,WR,2025
00-0040391,DET,OL,2025
00-0040392,CLE,TE,2025
00-0040393,DET,RB,2025
00-0040394,CAR,RB,2025
00-0040395,ARI,LB,2025
00-0040396,NYJ,DB,2025
00-0040397,NYJ,DB,2025
00-0040398,NYJ,QB,2025
00-0040400,MIA,RB,2025
00-0040401,NYJ,OL,2025
00-0040402,NYJ,WR,2025
00-0040403,NYJ,DL,2025
00-0040404,NYJ,DL,2025
00-0040405,NYJ,WR,2025
00-0040406,NYJ,WR,2025
00-0040407,NYJ,LB,2025
00-0040408,SEA,LB,2025
00-0040409,HOU,LS,2025
00-0040410,HOU,OL,2025
00-0040411,HOU,DB,2025
00-0040412,HOU,WR,2025
00-0040413,MIA,LB,2025
00-0040414,HOU,DL,2025
00-0040415,TB,QB,2025
00-0040416,TB,LB,2025
00-0040417,TB,OL,2025
00-0040419,TB,WR,2025
00-0040420,TB,DL,2025
00-0040422,PHI,OL,2025
00-0040423,TB,DB,2025
00-0040424,TB,DL,2025
00-0040425,TB,DB,2025
00-0040426,TB,DB,2025
00-0040427,TB,OL,2025
00-0040428,TB,DL,2025
00-0040429,TB,RB,2025
00-0040430,NYG,WR,2025
00-0040431,NYG,WR,2025
00-0040432,NYG,WR,2025
00-0040434,NYG,LB,2025
00-0040435,NYG,DB,2025
00-0040437,NYG,DB,2025
00-0040438,NYG,WR,2025
00-0040439,NYG,OL,2025
00-0040442,ARI,OL,2025
00-0040443,MIN,WR,2025
00-0040445,SEA,WR,2025
00-0040446,DEN,OL,2025
00-0040447,DEN,WR,2025
00-0040448,DEN,DB,2025
00-0040449,DEN,LB,2025
00-0040450,DEN,DB,2025
00-0040451,NO,OL,2025
00-0040452,DEN,DL,2025
00-0040453,TEN,OL,2025
00-0040454,DEN,DL,2025
00-0040455,NE,RB,2025
00-0040456,NYG,WR,2025
00-0040457,NYG,TE,2025
00-0040458,LAC,DL,2025
00-0040459,LAC,DL,2025
00-0040460,LAC,LB,2025
00-0040461,LAC,WR,2025
00-0040462,LAC,OL,2025
00-0040463,LAC,LB,2025
00-0040464,LAC,QB,2025
00-0040465,LAC,OL,2025
00-0040466,CLE,RB,2025
00-0040467,LAC,OL,2025
00-0040468,LAC,DB,2025
00-0040469,LAC,TE,2025
00-0040470,LAC,DB,2025
00-0040471,LAC,DB,2025
00-0040472,LAC,LB,2025
00-0040473,NYG,DB,2025
00-0040474,LAC,DB,2025
00-0040475,DEN,OL,2025
00-0040476,IND,RB,2025
00-0040477,LV,DL,2025
00-0040479,LV,DB,2025
00-0040481,CAR,DB,2025
00-0040483,LV,OL,2025
00-0040484,LV,DB,2025
00-0040485,LV,LB,2025
00-0040486,LV,DL,2025
00-0040487,LV,DL,2025
00-0040488,LV,TE,2025
00-0040489,LV,DB,2025
00-0040491,LV,OL,2025
00-0040492,MIN,LB,2025
00-0040493,HOU,WR,2025
00-0040494,MIN,QB,2025
00-0040495,SEA,OL,2025
00-0040496,MIN,LB,2025
00-0040497,MIN,OL,2025
00-0040498,MIN,WR,2025
00-0040499,DET,DB,2025
00-0040500,MIN,OL,2025
00-0040501,ARI,LB,2025
00-0040502,MIN,WR,2025
00-0040503,TEN,LB,2025
00-0040504,MIN,TE,2025
00-0040505,MIN,DB,2025
00-0040506,MIN,WR,2025
00-0040507,MIN,DB,2025
00-0040508,MIN,DL,2025
00-0040509,MIN,TE,2025
00-0040510,NE,RB,2025
00-0040511,NE,DL,2025
00-0040512,TEN,OL,2025
00-0040513,TEN,DL,2025
00-0040515,TEN,DB,2025
00-0040516,BUF,DB,2025
00-0040517,TEN,DL,2025
00-0040518,CIN,DB,2025
00-0040519,MIA,DB,2025
00-0040520,GB,DL,2025
00-0040521,TEN,DL,2025
00-0040522,TEN,WR,2025
00-0040523,TEN,DB,2025
00-0040526,MIN,RB,2025
00-0040527,PIT,DB,2025
00-0040528,PIT,TE,2025
00-0040530,NYG,K,2025
00-0040533,CAR,OL,2025
00-0040534,CIN,WR,2025
00-0040535,NO,DB,2025
00-0040536,NO,DL,2025
00-0040537,NO,DB,2025
00-0040538,NO,WR,2025
00-0040539,NO,OL,2025
00-0040540,NO,LB,2025
00-0040541,NO,OL,2025
00-0040542,NO,DL,2025
00-0040544,NO,RB,2025
00-0040545,MIA,DL,2025
00-0040546,ATL,DB,2025
00-0040547,ATL,RB,2025
00-0040548,ATL,OL,2025
00-0040549,ATL,LB,2025
00-0040550,CHI,DB,2025
00-0040551,ATL,WR,2025
00-0040552,ATL,TE,2025
00-0040553,ATL,WR,2025
00-0040554,ATL,LB,2025
00-0040555,ATL,OL,2025
00-0040556,ARI,RB,2025
00-0040557,TEN,OL,2025
00-0040558,GB,WR,2025
00-0040559,SF,DB,2025
00-0040560,SF,DL,2025
00-0040563,NE,WR,2025
00-0040564,CLE,OL,2025
00-0040565,NE,DB,2025
00-0040566,NE,TE,2025
00-0040567,NE,RB,2025
00-0040568,NE,RB,2025
00-0040569,NE,QB,2025
00-0040570,NE,WR,2025
00-0040571,WAS,TE,2025
00-0040572,NE,DL,2025
00-0040573,TEN,LB,2025
00-0040574,NE,LB,2025
00-0040575,NE,DB,2025
00-0040577,ATL,LB,2025
00-0040578,ATL,LB,2025
00-0040579,CLE,LB,2025
00-0040580,LA,LB,2025
00-0040581,LV,WR,2025
00-0040582,NYJ,WR,2025
00-0040583,HOU,RB,2025
00-0040584,TEN,TE,2025
00-0040585,LA,DL,2025
00-0040586,DAL,RB,2025
00-0040587,PHI,OL,2025
00-0040588,SEA,LB,2025
00-0040589,SF,QB,2025
00-0040590,LA,WR,2025
00-0040591,GB,QB,2025
00-0040593,NE,OL,2025
00-0040594,CAR,LB,2025
00-0040595,LA,DL,2025
00-0040596,LA,LB,2025
00-0040597,LA,WR,2025
00-0040598,LA,TE,2025
00-0040600,LA,DB,2025
00-0040601,LA,RB,2025
00-0040602,ARI,OL,2025
00-0040603,LA,WR,2025
00-0040604,LV,DL,2025
00-0040605,LV,WR,2025
00-0040606,KC,WR,2025
00-0040607,SEA,LB,2025
00-0040608,CIN,DB,2025
00-0040609,LA,WR,2025
00-0040610,CHI,DB,2025
00-0040611,LA,OL,2025
00-0040612,LA,DB,2025
00-0040613,LA,LB,2025
00-0040614,LA,OL,2025
00-0040615,CLE,WR,2025
00-0040616,GB,WR,2025
00-0040617,CLE,WR,2025
00-0040618,PIT,RB,2025
00-0040619,PIT,OL,2025
00-0040620,NYG,DB,2025
00-0040621,SEA,WR,2025
00-0040622,SEA,LB,2025
00-0040624,MIN,DL,2025
00-0040625,TB,LB,2025
00-0040626,TB,DL,2025
00-0040627,TEN,WR,2025
00-0040628,GB,TE,2025
00-0040629,LAC,WR,2025
00-0040630,SF,LB,2025
00-0040631,PHI,OL,2025
00-0040632,IND,OL,2025
00-0040633,DEN,WR,2025
00-0040634,DEN,LB,2025
00-0040636,BAL,DB,2025
00-0040637,BAL,RB,2025
00-0040639,SEA,OL,2025
00-0040640,KC,DL,2025
00-0040641,LV,DB,2025
00-0040642,NO,DL,2025
00-0040643,NO,DB,2025
00-0040644,CAR,RB,2025
00-0040645,ARI,LB,2025
00-0040646,KC,WR,2025
00-0040647,SEA,DL,2025
00-0040648,SEA,WR,2025
00-0040649,SEA,RB,2025
00-0040650,SEA,OL,2025
00-0040651,GB,RB,2025
00-0040652,SEA,OL,2025
00-0040653,SEA,WR,2025
00-0040654,NO,P,2025
00-0040655,CLE,DL,2025
00-0040656,NO,QB,2025
00-0040657,LA,DL,2025
00-0040658,BAL,DL,2025
00-0040659,SF,DB,2025
00-0040660,SF,DL,2025
00-0040661,MIN,OL,2025
00-0040662,PHI,DL,2025
00-0040663,CLE,TE,2025
00-0040664,MIN,OL,2025
00-0040665,NYJ,DL,2025
00-0040666,LAC,RB,2025
00-0040667,GB,WR,2025
00-0040668,CLE,QB,2025
00-0040669,DET,WR,2025
00-0040670,KC,DB,2025
00-0040671,ARI,WR,2025
00-0040672,DET,DL,2025
00-0040673,SEA,QB,2025
00-0040674,TEN,DB,2025
00-0040676,TEN,QB,2025
00-0040677,NYG,LB,2025
00-0040678,PIT,DL,2025
00-0040681,NE,DB,2025
00-0040684,ATL,DL,2025
00-0040685,CLE,DL,2025
00-0040686,WAS,OL,2025
00-0040687,PHI,OL,2025
00-0040688,BAL,DB,2025
00-0040689,GB,DL,2025
00-0040691,NYG,QB,2025
00-0040692,LA,RB,2025
00-0040694,NYG,DL,2025
00-0040697,CHI,TE,2025
00-0040699,NE,OL,2025
00-0040702,CLE,TE,2025
00-0040703,PHI,WR,2025
00-0040704,CLE,QB,2025
00-0040705,TEN,WR,2025
00-0040706,ARI,DL,2025
00-0040707,LA,DL,2025
00-0040708,PHI,LB,2025
00-0040709,BUF,DB,2025
00-0040710,BUF,DL,2025
00-0040711,SF,DL,2025
00-0040712,MIN,OL,2025
00-0040714,PHI,OL,2025
00-0040715,NYG,RB,2025
00-0040716,NE,DB,2025
00-0040717,KC,OL,2025
00-0040718,JAX,WR,2025
00-0040719,JAX,RB,2025
00-0040720,DEN,DB,2025
00-0040721,SF,DL,2025
00-0040722,BAL,LB,2025
00-0040723,JAX,LB,2025
00-0040724,BUF,DL,2025
00-0040725,DAL,DL,2025
00-0040726,GB,OL,2025
00-0040727,LAC,WR,2025
00-0040728,DET,OL,2025
00-0040729,LV,WR,2025
00-0040730,DEN,RB,2025
00-0040731,WAS,DB,2025
00-0040732,DET,DB,2025
00-0040733,SEA,DB,2025
00-0040734,NE,RB,2025
00-0040735,CHI,WR,2025
00-0040736,NYJ,TE,2025
00-0040737,LA,TE,2025
00-0040738,CIN,LB,2025
00-0040739,SEA,TE,2025
00-0040740,CHI,OL,2025
00-0040741,CHI,DL,2025
00-0040742,MIA,OL,2025
00-0040743,NO,QB,2025
00-0040744,IND,DL,2025
00-0040745,HOU,OL,2025
00-0040746,CAR,LB,2025
00-0040747,TB,DB,2025
00-0040748,KC,DL,2025
00-0040749,PHI,DB,2025
00-0040750,PIT,DB,2025
00-0040751,ARI,DB,2025
00-0040752,TEN,LB,2025
00-0040753,GB,WR,2025
00-0040755,CAR,LB,2025
00-0040756,CIN,DL,2025
00-0040758,NYJ,RB,2025
00-0040760,NO,OL,2025
00-0040761,DET,DL,2025
00-0040762,LV,DL,2025
00-0040763,CAR,DL,2025
00-0040764,SEA,OL,2025
00-0040765,ARI,OL,2025
00-0040766,GB,K,2025
00-0040767,NYJ,OL,2025
00-0040768,MIN,P,2025
00-0040769,TB,WR,2025
00-0040770,HOU,DB,2025
00-0040773,IND,RB,2025
00-0040774,KC,DL,2025
00-0040775,NE,RB,2025
00-0040776,SEA,LB,2025
00-0040777,TB,DB,2025
00-0040778,NO,WR,2025
00-0040779,NE,WR,2025
00-0040780,KC,LB,2025
00-0040781,IND,LB,2025
00-0040782,CLE,WR,2025
00-0040783,IND,LB,2025
00-0040784,CLE,RB,2025
,IND,DB,2025
